,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
0,2.233232250533153,0.4841495002667928,1.2043587863445282,0.6615234613418579,1.2043587863445282,0.6615234613418579
1,1.108544798855929,0.7048324899575145,0.8350587971508503,0.7604817748069763,0.8350587971508503,0.7604817748069763
2,0.8385431047567388,0.7649806701030928,0.7358345091342926,0.7960286736488342,0.7358345091342926,0.7960286736488342
3,0.7098302973299911,0.795683005421432,0.6794695258140564,0.8116536736488342,0.6794695258140564,0.8116536736488342
4,0.6350545609734722,0.8239691036263692,0.5633380590006709,0.8293619751930237,0.5633380590006709,0.8293619751930237
5,0.5570409474606367,0.8384342783505154,0.5548571087419987,0.8481119871139526,0.5548571087419987,0.8481119871139526
6,0.4805954481215821,0.8606959077500805,0.5906578171998262,0.8313801884651184,0.5906578171998262,0.8313801884651184
7,0.45901341674868595,0.8690399484536082,0.5569812478497624,0.8625651001930237,0.5569812478497624,0.8625651001930237
8,0.43825921907867355,0.8686211182899082,0.5491636260412633,0.8441406488418579,0.5491636260412633,0.8441406488418579
9,0.4875241728480329,0.8617268198544217,0.5253312177956104,0.8598307371139526,0.5253312177956104,0.8598307371139526
10,0.49546143136073634,0.8596004997332072,0.4764309925958514,0.8708333373069763,0.4764309925958514,0.8708333373069763
11,0.4939622140115069,0.8660760466585454,0.5328456028364599,0.8510416746139526,0.5328456028364599,0.8510416746139526
12,0.4197579026222229,0.8791881443298969,0.5107696298509836,0.8695963621139526,0.5107696298509836,0.8695963621139526
13,0.41714768127067803,0.8852448610915351,0.47755269054323435,0.8735677003860474,0.47755269054323435,0.8735677003860474
14,0.3360151852068213,0.9019651904548567,0.4219104931689799,0.8823567628860474,0.4219104931689799,0.8823567628860474
15,0.2575302420510459,0.923679155172761,0.3889696728438139,0.8961588740348816,0.3889696728438139,0.8961588740348816
16,0.22582091099208162,0.9283182989690721,0.41347955353558064,0.8863281011581421,0.41347955353558064,0.8863281011581421
17,0.24411035644024917,0.9275773038569185,0.3600545395165682,0.8990885615348816,0.3600545395165682,0.8990885615348816
18,0.22530837487621405,0.9384987428016269,0.37408775044605136,0.9009765386581421,0.37408775044605136,0.9009765386581421
19,0.19839308268784248,0.9396584894239288,0.3544153093826026,0.9019531011581421,0.3544153093826026,0.9019531011581421
20,0.20310722502697373,0.9378221649484536,0.3798277643509209,0.8930989503860474,0.3798277643509209,0.8930989503860474
21,0.1998315311622681,0.942719056434238,0.37777910893782973,0.9018229246139526,0.37777910893782973,0.9018229246139526
22,0.21378232911229134,0.934085020084971,0.36807957105338573,0.8951171636581421,0.36807957105338573,0.8951171636581421
23,0.17538137497745224,0.9470361139356476,0.3670828177127987,0.8979817628860474,0.3670828177127987,0.8979817628860474
24,0.16608607110365764,0.9494523510490496,0.3426091782748699,0.9069010615348816,0.3426091782748699,0.9069010615348816
25,0.17606827236481548,0.9500966809459568,0.36786002898588777,0.8961588740348816,0.36786002898588777,0.8961588740348816
26,0.17548082044981805,0.9471005311946279,0.3497653161175549,0.9040364623069763,0.3497653161175549,0.9040364623069763
27,0.18133318666176698,0.9440077162280525,0.3291470785625279,0.9137369990348816,0.3291470785625279,0.9137369990348816
28,0.17922344279581123,0.9483569430321762,0.3599465286824852,0.9009765386581421,0.3599465286824852,0.9009765386581421
29,0.16371518818988012,0.9486469386779156,0.3666112220380455,0.9000651240348816,0.3666112220380455,0.9000651240348816
30,0.1459977383504516,0.9539626603274002,0.3508504475466907,0.9108723998069763,0.3508504475466907,0.9108723998069763
31,0.1692465923188888,0.9457796234445474,0.3317792392335832,0.9078776240348816,0.3317792392335832,0.9078776240348816
32,0.1658807943776711,0.9549613244754752,0.33530294173397124,0.9167317748069763,0.33530294173397124,0.9167317748069763
33,0.14602135142945138,0.9542848252758538,0.34336679242551327,0.9059244990348816,0.34336679242551327,0.9059244990348816
34,0.145724202899896,0.9563466494845361,0.34184816502965987,0.9146484136581421,0.34184816502965987,0.9146484136581421
35,0.15461683880115293,0.954735824742268,0.3539355401881039,0.9011067748069763,0.3539355401881039,0.9011067748069763
36,0.16449190320965557,0.9492912685748228,0.3608001861721277,0.9010416865348816,0.3608001861721277,0.9010416865348816
37,0.18423177292282433,0.9450386283323937,0.3631898246239871,0.9011067748069763,0.3631898246239871,0.9011067748069763
38,0.16293762190286645,0.9500000157307104,0.34887551376596093,0.910937488079071,0.34887551376596093,0.910937488079071
39,0.13907074551914156,0.9600515463917526,0.3625739198178053,0.9011067748069763,0.3625739198178053,0.9011067748069763
40,0.1881048694329778,0.9523840048878464,0.3189152842387557,0.918749988079071,0.3189152842387557,0.918749988079071
41,0.16498191547148006,0.9520296706366784,0.34258378203958273,0.9098958373069763,0.34258378203958273,0.9098958373069763
42,0.14994943007519565,0.9548969072164949,0.35021985741332173,0.9088541865348816,0.35021985741332173,0.9088541865348816
43,0.17973820623202422,0.9444909636507329,0.33827547868713737,0.9069010615348816,0.33827547868713737,0.9069010615348816
44,0.15469686108036446,0.9521585051546392,0.3412006569560617,0.9059244990348816,0.3412006569560617,0.9059244990348816
45,0.16291767232043228,0.9464239533414546,0.35829332936555147,0.9020833373069763,0.35829332936555147,0.9020833373069763
46,0.15096137241565996,0.9534794129047197,0.35619645938277245,0.909960925579071,0.35619645938277245,0.909960925579071
47,0.16412129994366587,0.9491946033595764,0.3397082801675424,0.9108073115348816,0.3397082801675424,0.9108073115348816
48,0.15753454868633723,0.9515464232139981,0.3461731702554971,0.909960925579071,0.3461731702554971,0.909960925579071
49,0.16487171602694645,0.9502899327228979,0.3529748956207186,0.9030598998069763,0.3529748956207186,0.9030598998069763
50,0.14360368781790292,0.9558956500181218,0.34150341781787574,0.9108723998069763,0.34150341781787574,0.9108723998069763
51,0.1488211243749433,0.9520618399393928,0.36666757776401937,0.8991536498069763,0.36666757776401937,0.8991536498069763
52,0.1394427064806223,0.9557023195876289,0.34451775322668254,0.9039062261581421,0.34451775322668254,0.9039062261581421
53,0.1550312323361328,0.9507731801455783,0.3321147318929434,0.9049479365348816,0.3321147318929434,0.9049479365348816
54,0.14321521667705983,0.9552190721649485,0.37992374785244465,0.9000651240348816,0.37992374785244465,0.9000651240348816
55,0.20414155523878397,0.9448775458581669,0.33851560903713107,0.9079427123069763,0.33851560903713107,0.9079427123069763
56,0.17619742439656527,0.9466172837719475,0.33987547690048814,0.9119791984558105,0.33987547690048814,0.9119791984558105
57,0.14690800881032476,0.9571843098119363,0.3436666599009186,0.9127604365348816,0.3436666599009186,0.9127604365348816
58,0.14983003208240897,0.9546069902243074,0.34144819458015263,0.9117838740348816,0.34144819458015263,0.9117838740348816
59,0.13659540319949695,0.9594394644511115,0.33776466036215425,0.908984363079071,0.33776466036215425,0.908984363079071
60,0.15040471704350306,0.9536404953789466,0.3379157984163612,0.9108073115348816,0.3379157984163612,0.9108073115348816
61,0.19107147006644415,0.9453286239781331,0.36316198692657053,0.8970052003860474,0.36316198692657053,0.8970052003860474
62,0.16362041876334504,0.954316994578568,0.3506249686470255,0.9098307490348816,0.3506249686470255,0.9098307490348816
63,0.17151322160108187,0.9502899327228979,0.32677986519411206,0.9137369990348816,0.32677986519411206,0.9137369990348816
64,0.15713640646144902,0.9517396749909391,0.35617967997677624,0.9069010615348816,0.35617967997677624,0.9069010615348816
65,0.1480687999156947,0.9536404953789466,0.3543719759909436,0.9098958373069763,0.3543719759909436,0.9098958373069763
66,0.15963145679573423,0.951514175257732,0.33435955084860325,0.9147786498069763,0.33435955084860325,0.9147786498069763
67,0.14303680885698378,0.957345392286163,0.3366877355147153,0.911914050579071,0.3366877355147153,0.911914050579071
68,0.18901546803523891,0.9445553809097132,0.3447284107096493,0.9097656011581421,0.3447284107096493,0.9097656011581421
69,0.17242575644217817,0.9523840048878464,0.34381460095755756,0.9050130248069763,0.34381460095755756,0.9050130248069763
70,0.15668359000389417,0.9509665105760712,0.3347635605605319,0.9138020873069763,0.3347635605605319,0.9138020873069763
71,0.16695602750885732,0.9501288502486711,0.35558398463763297,0.911914050579071,0.35558398463763297,0.911914050579071
72,0.17528666383058755,0.9473582788841012,0.34455336909741163,0.9128255248069763,0.34455336909741163,0.9128255248069763
73,0.18105033639165544,0.951320844827239,0.3430820554494858,0.9048177003860474,0.3430820554494858,0.9048177003860474
74,0.16011094411393417,0.9556056543723824,0.3499987400136888,0.9087890386581421,0.3499987400136888,0.9087890386581421
75,0.15732201346263444,0.9539626603274002,0.349290878046304,0.907031238079071,0.349290878046304,0.907031238079071
